"1/sp|Q04941|PLP2_HUMAN"
"1/sp|Q09666|AHNK_HUMAN"
"1/sp|Q10589|BST2_HUMAN"
"1/sp|Q12788|TBL3_HUMAN"
"1/sp|Q12797|ASPH_HUMAN"
"1/sp|Q12849|GRSF1_HUMAN"
"1/sp|Q12874|SF3A3_HUMAN"
"1/sp|Q13098|CSN1_HUMAN"
"1/sp|Q13162|PRDX4_HUMAN"
"1/sp|Q13283|G3BP1_HUMAN"
"1/sp|Q13310|PABP4_HUMAN"
"1/sp|Q13547|HDAC1_HUMAN"
"1/sp|Q13619|CUL4A_HUMAN"
"1/sp|Q13868|EXOS2_HUMAN"
"1/sp|Q14126|DSG2_HUMAN"
"1/sp|Q14376|GALE_HUMAN"
"1/sp|Q15126|PMVK_HUMAN"
"1/sp|Q15404|RSU1_HUMAN"
"1/sp|Q16543|CDC37_HUMAN"
"1/sp|Q16822|PCKGM_HUMAN"
"1/sp|Q16836|HCDH_HUMAN"
"1/sp|Q16851|UGPA_HUMAN"
"1/sp|Q29RF7|PDS5A_HUMAN"
"1/sp|Q6ZRP7|QSOX2_HUMAN"
"1/sp|Q7L2H7|EIF3M_HUMAN"
"1/sp|Q7Z2K6|ERMP1_HUMAN"
"1/sp|Q7Z6Z7|HUWE1_HUMAN"
"1/sp|Q8NCA5|FA98A_HUMAN"
"1/sp|Q8NFH4|NUP37_HUMAN"
"1/sp|Q8TDN6|BRX1_HUMAN"
"1/sp|Q8WW12|PCNP_HUMAN"
"1/sp|Q8WX93|PALLD_HUMAN"
"1/sp|Q92598|HS105_HUMAN"
"1/sp|Q92688|AN32B_HUMAN"
"1/sp|Q92882|OSTF1_HUMAN"
"1/sp|Q92890|UFD1_HUMAN"
"1/sp|Q96C86|DCPS_HUMAN"
"1/sp|Q96CW1|AP2M1_HUMAN"
"1/sp|Q96HE7|ERO1A_HUMAN"
"1/sp|Q96JJ7|TMX3_HUMAN"
"1/sp|Q99436|PSB7_HUMAN"
"1/sp|Q99471|PFD5_HUMAN"
"1/sp|Q99567|NUP88_HUMAN"
"1/sp|Q99598|TSNAX_HUMAN"
"1/sp|Q99848|EBP2_HUMAN"
"1/sp|Q9BPW8|NIPS1_HUMAN"
"1/sp|Q9BQ67|GRWD1_HUMAN"
"1/sp|Q9BQG0|MBB1A_HUMAN"
"1/sp|Q9BR76|COR1B_HUMAN"
"1/sp|Q9BRA2|TXD17_HUMAN"
"1/sp|Q9BVC6|TM109_HUMAN"
"1/sp|Q9BXJ9|NAA15_HUMAN"
"1/sp|Q9BYD3|RM04_HUMAN"
"1/sp|Q9BZE1|RM37_HUMAN"
"1/sp|Q9HD33|RM47_HUMAN"
"1/sp|Q9NRX4|PHP14_HUMAN"
"1/sp|Q9NTK5|OLA1_HUMAN"
"1/sp|Q9NTM9|CUTC_HUMAN"
"1/sp|Q9NTZ6|RBM12_HUMAN"
"1/sp|Q9NZT2|OGFR_HUMAN"
"1/sp|Q9UBI6|GBG12_HUMAN"
"1/sp|Q9UBM7|DHCR7_HUMAN"
"1/sp|Q9UBX3|DIC_HUMAN"
"1/sp|Q9UI30|TR112_HUMAN"
"1/sp|Q9UKD2|MRT4_HUMAN"
"1/sp|Q9UKS6|PACN3_HUMAN"
"1/sp|Q9Y230|RUVB2_HUMAN"
"1/sp|Q9Y262|EIF3L_HUMAN"
"1/sp|Q9Y266|NUDC_HUMAN"
"1/sp|Q9Y2S7|PDIP2_HUMAN"
"1/sp|Q9Y2X3|NOP58_HUMAN"
"1/sp|Q9Y3U8|RL36_HUMAN"
"1/sp|Q9Y617|SERC_HUMAN"
"2/sp|P05388|RLA0_HUMAN/sp|Q8NHW5|RLA0L_HUMAN"
"2/sp|P31153|METK2_HUMAN/sp|Q00266|METK1_HUMAN"
"2/sp|P46439|GSTM5_HUMAN/sp|P09488|GSTM1_HUMAN"
"2/sp|P47985|UCRI_HUMAN/sp|P0C7P4|UCRIL_HUMAN"
"2/sp|P49448|DHE4_HUMAN/sp|P00367|DHE3_HUMAN"
"2/sp|P54727|RD23B_HUMAN/sp|P54725|RD23A_HUMAN"
"2/sp|P62714|PP2AB_HUMAN/sp|P67775|PP2AA_HUMAN"
"2/sp|P62879|GBB2_HUMAN/sp|P62873|GBB1_HUMAN"
"2/sp|P67936|TPM4_HUMAN/sp|P07951|TPM2_HUMAN"
"2/sp|Q15560|TCEA2_HUMAN/sp|P23193|TCEA1_HUMAN"
"2/sp|Q8IYD1|ERF3B_HUMAN/sp|P15170|ERF3A_HUMAN"
"2/sp|Q9UHD9|UBQL2_HUMAN/sp|Q9UMX0|UBQL1_HUMAN"
"2/sp|Q9ULD0|OGDHL_HUMAN/sp|Q02218|ODO1_HUMAN"
"3/sp|P24844|MYL9_HUMAN/sp|O14950|ML12B_HUMAN/sp|P19105|ML12A_HUMAN"
"3/sp|P35241|RADI_HUMAN/sp|P26038|MOES_HUMAN/sp|P15311|EZRI_HUMAN"
"3/sp|P68371|TBB4B_HUMAN/sp|Q9BVA1|TBB2B_HUMAN/sp|Q13885|TBB2A_HUMAN"
"3/sp|Q8TDI0|CHD5_HUMAN/sp|Q14839|CHD4_HUMAN/sp|Q12873|CHD3_HUMAN"
"4/sp|O43707|ACTN4_HUMAN/sp|Q08043|ACTN3_HUMAN/sp|P35609|ACTN2_HUMAN/sp|P12814|ACTN1_HUMAN"
"7/sp|P0CG39|POTEJ_HUMAN/sp|P0CG38|POTEI_HUMAN/sp|A5A3E0|POTEF_HUMAN/sp|Q6S8J3|POTEE_HUMAN/sp|P63261|ACTG_HUMAN/sp|P60709|ACTB_HUMAN/sp|Q9BYX7|ACTBM_HUMAN"
"9/sp|Q3ZCM7|TBB8_HUMAN/sp|A6NNZ2|TBB8L_HUMAN/sp|Q9BUF5|TBB6_HUMAN/sp|P07437|TBB5_HUMAN/sp|P68371|TBB4B_HUMAN/sp|P04350|TBB4A_HUMAN/sp|Q13509|TBB3_HUMAN/sp|Q9BVA1|TBB2B_HUMAN/sp|Q13885|TBB2A_HUMAN"
"1/sp|C8ZDR4|HRI1_YEAS8"
"1/tr|C8Z3I1|C8Z3I1_YEAS8"
"1/tr|C8Z3L4|C8Z3L4_YEAS8"
"1/tr|C8Z3M9|C8Z3M9_YEAS8"
"1/tr|C8Z3Q6|C8Z3Q6_YEAS8"
"1/tr|C8Z3Z0|C8Z3Z0_YEAS8"
"1/tr|C8Z402|C8Z402_YEAS8"
"1/tr|C8Z409|C8Z409_YEAS8"
"1/tr|C8Z419|C8Z419_YEAS8"
"1/tr|C8Z423|C8Z423_YEAS8"
"1/tr|C8Z439|C8Z439_YEAS8"
"1/tr|C8Z454|C8Z454_YEAS8"
"1/tr|C8Z470|C8Z470_YEAS8"
"1/tr|C8Z4E5|C8Z4E5_YEAS8"
"1/tr|C8Z4H1|C8Z4H1_YEAS8"
"1/tr|C8Z4U3|C8Z4U3_YEAS8"
"1/tr|C8Z5E5|C8Z5E5_YEAS8"
"1/tr|C8Z5L5|C8Z5L5_YEAS8"
"1/tr|C8Z5U9|C8Z5U9_YEAS8"
"1/tr|C8Z5Y0|C8Z5Y0_YEAS8"
"1/tr|C8Z6D5|C8Z6D5_YEAS8"
"1/tr|C8Z6F5|C8Z6F5_YEAS8"
"1/tr|C8Z6H1|C8Z6H1_YEAS8"
"1/tr|C8Z6H9|C8Z6H9_YEAS8"
"1/tr|C8Z6K7|C8Z6K7_YEAS8"
"1/tr|C8Z6Q4|C8Z6Q4_YEAS8"
"1/tr|C8Z6U2|C8Z6U2_YEAS8"
"1/tr|C8Z6U7|C8Z6U7_YEAS8"
"1/tr|C8Z6X1|C8Z6X1_YEAS8"
"1/tr|C8Z7A8|C8Z7A8_YEAS8"
"1/tr|C8Z7B3|C8Z7B3_YEAS8"
"1/tr|C8Z7T9|C8Z7T9_YEAS8"
"1/tr|C8Z7V9|C8Z7V9_YEAS8"
"1/tr|C8Z7X9|C8Z7X9_YEAS8"
"1/tr|C8Z7Y7|C8Z7Y7_YEAS8"
"1/tr|C8Z865|C8Z865_YEAS8"
"1/tr|C8Z8A2|C8Z8A2_YEAS8"
"1/tr|C8Z8E8|C8Z8E8_YEAS8"
"1/tr|C8Z8F1|C8Z8F1_YEAS8"
"1/tr|C8Z8S7|C8Z8S7_YEAS8"
"1/tr|C8Z8T3|C8Z8T3_YEAS8"
"1/tr|C8Z9Q4|C8Z9Q4_YEAS8"
"1/tr|C8Z9Q6|C8Z9Q6_YEAS8"
"1/tr|C8Z9X5|C8Z9X5_YEAS8"
"1/tr|C8ZA01|C8ZA01_YEAS8"
"1/tr|C8ZA32|C8ZA32_YEAS8"
"1/tr|C8ZAC8|C8ZAC8_YEAS8"
"1/tr|C8ZAD7|C8ZAD7_YEAS8"
"1/tr|C8ZAT7|C8ZAT7_YEAS8"
"1/tr|C8ZB41|C8ZB41_YEAS8"
"1/tr|C8ZBE5|C8ZBE5_YEAS8"
"1/tr|C8ZBM2|C8ZBM2_YEAS8"
"1/tr|C8ZBQ7|C8ZBQ7_YEAS8"
"1/tr|C8ZBS1|C8ZBS1_YEAS8"
"1/tr|C8ZBT6|C8ZBT6_YEAS8"
"1/tr|C8ZC29|C8ZC29_YEAS8"
"1/tr|C8ZC71|C8ZC71_YEAS8"
"1/tr|C8ZC79|C8ZC79_YEAS8"
"1/tr|C8ZCK0|C8ZCK0_YEAS8"
"1/tr|C8ZCS7|C8ZCS7_YEAS8"
"1/tr|C8ZCZ9|C8ZCZ9_YEAS8"
"1/tr|C8ZDA3|C8ZDA3_YEAS8"
"1/tr|C8ZDH0|C8ZDH0_YEAS8"
"1/tr|C8ZDJ5|C8ZDJ5_YEAS8"
"1/tr|C8ZDZ8|C8ZDZ8_YEAS8"
"1/tr|C8ZED0|C8ZED0_YEAS8"
"1/tr|C8ZEH6|C8ZEH6_YEAS8"
"1/tr|C8ZEK3|C8ZEK3_YEAS8"
"1/tr|C8ZEL8|C8ZEL8_YEAS8"
"1/tr|C8ZEN4|C8ZEN4_YEAS8"
"1/tr|C8ZF34|C8ZF34_YEAS8"
"1/tr|C8ZF37|C8ZF37_YEAS8"
"1/tr|C8ZF53|C8ZF53_YEAS8"
"1/tr|C8ZF93|C8ZF93_YEAS8"
"1/tr|C8ZFA6|C8ZFA6_YEAS8"
"1/tr|C8ZFH0|C8ZFH0_YEAS8"
"1/tr|C8ZFR6|C8ZFR6_YEAS8"
"1/tr|C8ZFY2|C8ZFY2_YEAS8"
"1/tr|C8ZG03|C8ZG03_YEAS8"
"1/tr|C8ZG95|C8ZG95_YEAS8"
"1/tr|C8ZG98|C8ZG98_YEAS8"
"1/tr|C8ZGG1|C8ZGG1_YEAS8"
"1/tr|C8ZGL6|C8ZGL6_YEAS8"
"1/tr|C8ZGW5|C8ZGW5_YEAS8"
"1/tr|C8ZGX6|C8ZGX6_YEAS8"
"1/tr|C8ZHE7|C8ZHE7_YEAS8"
"1/tr|C8ZHH4|C8ZHH4_YEAS8"
"1/tr|C8ZHK4|C8ZHK4_YEAS8"
"1/tr|C8ZHT4|C8ZHT4_YEAS8"
"1/tr|C8ZI04|C8ZI04_YEAS8"
"1/tr|C8ZI60|C8ZI60_YEAS8"
"1/tr|C8ZI78|C8ZI78_YEAS8"
"1/tr|C8ZIA6|C8ZIA6_YEAS8"
"1/tr|C8ZII8|C8ZII8_YEAS8"
"1/tr|C8ZIN4|C8ZIN4_YEAS8"
"1/tr|C8ZIS4|C8ZIS4_YEAS8"
"1/tr|C8ZIU6|C8ZIU6_YEAS8"
"1/tr|C8ZJ57|C8ZJ57_YEAS8"
"1/tr|C8ZJM0|C8ZJM0_YEAS8"
"1/tr|D3UEI2|D3UEI2_YEAS8"
"1/tr|D3UEK2|D3UEK2_YEAS8"
"1/tr|D3UEK4|D3UEK4_YEAS8"
"1/tr|D3UEL8|D3UEL8_YEAS8"
"1/tr|D3UES2|D3UES2_YEAS8"
"1/tr|D3UET6|D3UET6_YEAS8"
"1/tr|D3UEY2|D3UEY2_YEAS8"
"1/tr|D3UF49|D3UF49_YEAS8"
"1/tr|D3UF52|D3UF52_YEAS8"
"2/tr|C8Z4T0|C8Z4T0_YEAS8/tr|C8ZFU7|C8ZFU7_YEAS8"
"2/tr|C8Z6H2|C8Z6H2_YEAS8/tr|C8Z6C2|C8Z6C2_YEAS8"
"2/tr|C8ZCU8|C8ZCU8_YEAS8/tr|C8Z3H3|C8Z3H3_YEAS8"
"2/tr|C8ZD20|C8ZD20_YEAS8/tr|C8Z9A6|C8Z9A6_YEAS8"
"2/tr|C8ZEE2|C8ZEE2_YEAS8/tr|C8ZE49|C8ZE49_YEAS8"
"2/tr|C8ZEV7|C8ZEV7_YEAS8/tr|C8ZC48|C8ZC48_YEAS8"
"2/tr|C8ZGH9|C8ZGH9_YEAS8/tr|C8ZAD6|C8ZAD6_YEAS8"
"2/tr|C8ZIZ3|C8ZIZ3_YEAS8/tr|C8Z8N5|C8Z8N5_YEAS8"
"2/tr|D3UEZ6|D3UEZ6_YEAS8/tr|C8Z4V7|C8Z4V7_YEAS8"
"3/sp|P00330|ADH1_YEAST/tr|C8ZFH1|C8ZFH1_YEAS8/tr|C8ZHN0|C8ZHN0_YEAS8"
"3/tr|C8Z570|C8Z570_YEAS8/tr|C8Z5L5|C8Z5L5_YEAS8/tr|C8ZEC7|C8ZEC7_YEAS8"
"3/tr|C8Z985|C8Z985_YEAS8/tr|C8ZBG4|C8ZBG4_YEAS8/tr|C8ZBG2|C8ZBG2_YEAS8"
"4/tr|C8Z5H4|C8Z5H4_YEAS8/tr|C8Z494|C8Z494_YEAS8/tr|C8Z9Y3|C8Z9Y3_YEAS8/tr|C8Z493|C8Z493_YEAS8"
"1/sp|P00452|RIR1_ECOLI"
"1/sp|P00547|KHSE_ECOLI"
"1/sp|P05020|PYRC_ECOLI"
"1/sp|P05791|ILVD_ECOLI"
"1/sp|P06612|TOP1_ECOLI"
"1/sp|P06720|AGAL_ECOLI"
"1/sp|P06987|HIS7_ECOLI"
"1/sp|P07001|PNTA_ECOLI"
"1/sp|P09394|GLPQ_ECOLI"
"1/sp|P0A705|IF2_ECOLI"
"1/sp|P0A734|MINE_ECOLI"
"1/sp|P0A761|NANE_ECOLI"
"1/sp|P0A7E9|PYRH_ECOLI"
"1/sp|P0A7K6|RL19_ECOLI"
"1/sp|P0A7Z0|RPIA_ECOLI"
"1/sp|P0A855|TOLB_ECOLI"
"1/sp|P0A887|UBIE_ECOLI"
"1/sp|P0A8D0|NRDR_ECOLI"
"1/sp|P0A8I5|TRMB_ECOLI"
"1/sp|P0A8T1|PRMA_ECOLI"
"1/sp|P0A8Y5|YIDA_ECOLI"
"1/sp|P0A9A6|FTSZ_ECOLI"
"1/sp|P0A9B2|G3P1_ECOLI"
"1/sp|P0A9C5|GLNA_ECOLI"
"1/sp|P0A9D4|CYSE_ECOLI"
"1/sp|P0A9G6|ACEA_ECOLI"
"1/sp|P0A9S1|FUCO_ECOLI"
"1/sp|P0A9Y6|CSPC_ECOLI"
"1/sp|P0AA43|RSUA_ECOLI"
"1/sp|P0AAJ5|FDOH_ECOLI"
"1/sp|P0AB38|LPOB_ECOLI"
"1/sp|P0ABB4|ATPB_ECOLI"
"1/sp|P0ABH7|CISY_ECOLI"
"1/sp|P0ACA7|GSTB_ECOLI"
"1/sp|P0ACF8|HNS_ECOLI"
"1/sp|P0ACG1|STPA_ECOLI"
"1/sp|P0ACQ4|OXYR_ECOLI"
"1/sp|P0ACY3|YEAG_ECOLI"
"1/sp|P0AD61|KPYK1_ECOLI"
"1/sp|P0ADN2|YIFE_ECOLI"
"1/sp|P0ADV1|LPTA_ECOLI"
"1/sp|P0ADZ0|RL23_ECOLI"
"1/sp|P0AE22|APHA_ECOLI"
"1/sp|P0AEZ3|MIND_ECOLI"
"1/sp|P0AF98|LPTF_ECOLI"
"1/sp|P0AFC3|NUOA_ECOLI"
"1/sp|P0AFU8|RISA_ECOLI"
"1/sp|P0AFY8|SEQA_ECOLI"
"1/sp|P0AG07|RPE_ECOLI"
"1/sp|P0AG82|PSTS_ECOLI"
"1/sp|P0C018|RL18_ECOLI"
"1/sp|P13029|KATG_ECOLI"
"1/sp|P17445|BETB_ECOLI"
"1/sp|P17952|MURC_ECOLI"
"1/sp|P18843|NADE_ECOLI"
"1/sp|P24255|RP54_ECOLI"
"1/sp|P25738|MSYB_ECOLI"
"1/sp|P25745|MNMA_ECOLI"
"1/sp|P25894|LOIP_ECOLI"
"1/sp|P28861|FENR_ECOLI"
"1/sp|P29217|YCEH_ECOLI"
"1/sp|P30011|NADC_ECOLI"
"1/sp|P30139|THIG_ECOLI"
"1/sp|P30863|DKGB_ECOLI"
"1/sp|P30864|YAFC_ECOLI"
"1/sp|P33136|OPGG_ECOLI"
"1/sp|P33570|TKT2_ECOLI"
"1/sp|P37637|MDTF_ECOLI"
"1/sp|P37645|YHJG_ECOLI"
"1/sp|P37760|RMLD_ECOLI"
"1/sp|P39173|YEAD_ECOLI"
"1/sp|P39286|RSGA_ECOLI"
"1/sp|P39342|YJGR_ECOLI"
"1/sp|P39406|RSMC_ECOLI"
"1/sp|P42632|TDCE_ECOLI"
"1/sp|P42641|OBG_ECOLI"
"1/sp|P45523|FKBA_ECOLI"
"1/sp|P52007|YECM_ECOLI"
"1/sp|P61714|RISB_ECOLI"
"1/sp|P64429|YPFJ_ECOLI"
"1/sp|P66948|YFGC_ECOLI"
"1/sp|P69874|POTA_ECOLI"
"1/sp|P69910|DCEB_ECOLI"
"1/sp|P75849|YCBL_ECOLI"
"1/sp|P75874|YCCU_ECOLI"
"1/sp|P76004|YCGM_ECOLI"
"1/sp|P76097|YDCJ_ECOLI"
"1/sp|P76113|CURA_ECOLI"
"1/sp|P76268|KDGR_ECOLI"
"1/sp|P76316|DCYD_ECOLI"
"1/sp|P76417|YEGT_ECOLI"
"1/sp|P77522|SUFB_ECOLI"
"1/sp|Q46814|XDHD_ECOLI"
"2/sp|P0CE48|EFTU2_ECOLI/sp|P0CE47|EFTU1_ECOLI"
